# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8379491149917158,5.012998637895293,-0.2960459510949471,0,2.0,-0.03044456076965231,0.0,0.0,0.0
 0.16967515304971945,1.8667383882469588,5.012849883070714,-0.2960459510949471,0.33935030609943895,2.0000000000000004,-0.03044456076965231,0.0,-0.7150385333403935,0.0
 0.2398386628515701,1.8954707903213877,5.012676262501192,-0.3462155642376767,0.47967732570314026,2.0,-0.030378136029272557,0.0,-0.9293849983591955,0.0
 0.29359599954182153,1.9241461315499295,5.012477981112205,-0.3961768265093408,0.5871919990836431,1.999999999999999,-0.03031143259556618,0.0,-1.0994704982239734,0.0
 0.33884741174162175,1.9527642222675134,5.012255243829235,-0.4459294192259935,0.6776948234832435,2.0,-0.030244442999215988,0.0,-1.2445899788168389,0.0
 0.3786545746777494,1.981324872809067,5.012008255577758,-0.495473015301427,0.7573091493554988,2.0,-0.030177159469740342,0.0,-1.3729173721444776,0.0
 0.4145884661008371,2.0098278935095184,5.011737221283257,-0.5448072790849376,0.8291769322016743,2.000000000000003,-0.030109574125008174,0.0,-1.48888136319686,0.0
 0.44758275858313396,2.0382730947037957,5.0114423458712105,-0.5939318662536957,0.8951655171662679,1.9999999999999967,-0.03004167892885254,0.0,-1.5952143844600333,0.0
 0.47824607122148977,2.0666602867268273,5.0111238342671,-0.642846423649596,0.9564921424429795,2.0,-0.029973465687193578,0.0,-1.6937473752035141,0.0
 0.5070013426486395,2.0949892799135403,5.010781891396405,-0.6915505891525955,1.014002685297279,2.0,-0.029904925962148363,0.0,-1.785780051888532,0.0
 0.5341566478718566,2.1232598845988644,5.010416722184606,-0.7400439915231609,1.0683132957437131,2.0,-0.029836051229569435,0.0,-1.872275368460102,0.0
 0.559944659374923,2.151471911117726,5.0100285315571815,-0.7883262502619179,1.1198893187498462,2.0000000000000084,-0.029766832669991514,0.0,-1.9539707706104845,0.0
 0.5845462173512143,2.1796251698050546,5.009617524439612,-0.8363969754590703,1.1690924347024287,2.0,-0.029697261410843234,0.0,-2.031446100141362,0.0
 0.6081051944632297,2.207719470995777,5.009183905757378,-0.8842557676365939,1.2162103889264597,2.0,-0.029627328272991693,0.0,-2.105167201189325,0.0
 0.6307382897966689,2.2357546250248226,5.00872788043596,-0.9319022175939411,1.261476579593338,2.0,-0.02955702393142041,0.0,-2.1755150970952446,0.0
 0.6525417186646085,2.2637304422271183,5.008249653400837,-0.979335906264586,1.3050834373292173,2.0,-0.029486338912056032,0.0,-2.2428061837982742,0.0
 0.6735959223677934,2.2916467329375934,5.007749429577489,-1.0265564045250377,1.347191844735587,2.0,-0.02941526350152539,0.0,-2.307306616304338,0.0
 0.6939689704064279,2.319503307491175,5.007227413891395,-1.0735632730588651,1.387937940812856,2.0,-0.029343787652190555,0.0,-2.3692428038607445,0.0
 0.7137190732803477,2.347299976222791,5.006683811268038,-1.1203560621684088,1.4274381465606956,2.0,-0.029271901369140884,0.0,-2.428809236334792,0.0
 0.732896474602741,2.3750365494673704,5.006118826632895,-1.1669343116291369,1.4657929492054822,2.0,-0.029199594180252676,0.0,-2.486174421139946,0.0
 0.7515449002559311,2.402712837559841,5.005532664911448,-1.2132975504826282,1.5030898005118625,2.0,-0.029126855523938993,0.0,-2.5414854695681344,0.0
 0.7697026851268215,2.4303286508351314,5.004925531029177,-1.2594452968915402,1.5394053702536432,2.0,-0.02905367456706316,0.0,-2.5948716817875597,0.0
 0.7874036610084726,2.457883799628168,5.0042976299115605,-1.3053770579468411,1.5748073220169454,2.0,-0.028980040334167612,0.0,-2.646447391143529,0.0
 0.8046778647885996,2.4853780942738806,5.003649166484079,-1.3510923294748398,1.6093557295771994,2.0,-0.028905941427156405,0.0,-2.6963142470663546,0.0
 0.8215521094892019,2.5128113451071963,5.002980345672213,-1.3965905958695577,1.6431042189784038,1.999999999999987,-0.02883136643062863,0.0,-2.744563061846352,0.0
 0.8380504492954127,2.5401833624630443,5.002291372401443,-1.4418713298834733,1.6761008985908257,2.0000000000000133,-0.028756303490871937,0.0,-2.791275326150855,0.0
 0.8541945616852359,2.5674939566763517,5.001582451597246,-1.486933992459793,1.708389123370472,2.0,-0.02868074058551772,0.0,-2.836524453431071,0.0
 0.8700040640422543,2.5947429380820464,5.000853788185106,-1.5317780324920518,1.7400081280845088,2.0,-0.028604665472188907,0.0,-2.880376824713723,0.0
 0.8854967779829229,2.621930117015057,5.000105587090499,-1.576402886678673,1.7709935559658463,2.000000000000014,-0.028528065440237078,0.0,-2.922892651855984,0.0
 0.9006889515828667,2.649055303810312,4.999338053238909,-1.620807979259669,1.8013779031657338,2.0,-0.02845092778320457,0.0,-2.964126718619424,0.0
 0.9155954474216145,2.6761183088027387,4.998551391555814,-1.6649927218562908,1.8311908948432294,2.0,-0.02837323926013255,0.0,-3.004128998967239,0.0
 0.9302299026623427,2.7031189423272655,4.9977458069666945,-1.7089565132290505,1.860459805324686,2.0,-0.028294986574330636,0.0,-3.04294519130754,0.0
 0.9446048660893882,2.730057014718821,4.99692150439703,-1.7526987390646005,1.8892097321787769,2.0,-0.02821615597276827,0.0,-3.0806171759648397,0.0
 0.9587319160336192,2.7569323363123326,4.996078688772299,-1.7962187717685114,1.917463832067239,2.0000000000000155,-0.02813673333114665,0.0,-3.1171834060132473,0.0
