# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8379491149917158,5.012998637895293,-0.2961592968822201,0,3.0,-0.030682860421945766,0.0,0.0,0.0
 0.13849343074621198,1.8667193761839471,5.012849924389977,-0.2961592968822201,0.415480292238636,3.0,-0.030682860421945766,0.0,-0.8827156944313941,0.0
 0.1956983045683024,1.8953949454069137,5.012676427336327,-0.3466549368029469,0.5870949137049072,2.9999999999999996,-0.030737172114672105,0.0,-1.1515031279903114,0.0
 0.2394833586041501,1.9239759380019008,5.012478350996944,-0.39707356348445033,0.7184500758124502,2.9999999999999987,-0.030790809865319183,0.0,-1.36717382059706,0.0
 0.2763039611599749,1.952462469310196,5.012255899634433,-0.4474137273573832,0.8289118834799247,3.0000000000000013,-0.03084375701706482,0.0,-1.553215646787302,0.0
 0.3086627878279874,1.9808546546730854,5.0120092775114,-0.49767396324981844,0.9259883634839623,3.0000000000000036,-0.03089599652496767,0.0,-1.7195320015285345,0.0
 0.33784446452484485,2.009152609431856,5.011738688890445,-0.5478527901883243,1.0135333935745345,2.999999999999996,-0.030947511024701165,0.0,-1.8714646298799693,0.0
 0.36461276150032507,2.0373564489277936,5.011444338034177,-0.5979487111800585,1.0938382845009753,3.000000000000004,-0.03099828282470558,0.0,-2.012294645875158,0.0
 0.3894657331855057,2.0654662885021855,5.011126429205196,-0.6479602130362344,1.1683971995565172,3.0,-0.03104829389809396,0.0,-2.1442107224134155,0.0
 0.41274961689163214,2.0934822434963176,5.010785166666108,-0.6978857661383377,1.2382488506748965,3.0,-0.03109752587429883,0.0,-2.268759335853928,0.0
 0.43471671464499867,2.121404429251477,5.010420754679517,-0.7477238242479038,1.304150143934996,2.9999999999999973,-0.03114596003045171,0.0,-2.3870808039181104,0.0
 0.4555576513893926,2.1492329611089502,5.0100333975080265,-0.7974728242861182,1.3666729541681777,2.9999999999999947,-0.031193577241002572,0.0,-2.5000440933541213,0.0
 0.47542064578814286,2.1769679544100238,5.009623299414242,-0.8471311861090398,1.4262619373644285,3.0,-0.031240358050425136,0.0,-2.6083289603592243,0.0
 0.49442366532745896,2.204609524495984,5.009190664660767,-0.8966973123077102,1.4832709959823767,2.999999999999991,-0.031286282623284846,0.0,-2.71247860531914,0.0
 0.5126624361531679,2.232157786708118,5.008735697510204,-0.9461695879597646,1.5379873084595033,2.999999999999994,-0.03133133069186565,0.0,-2.812934847020628,0.0
 0.5302159150428115,2.259612856387711,5.008258602225159,-0.9955463804148841,1.590647745128434,2.9999999999999876,-0.031375481672999535,0.0,-2.910062426685188,0.0
 0.547150142363091,2.286974848876052,5.007759583068236,-1.0448260390645752,1.6414504270892725,3.0,-0.031418714531362864,0.0,-3.0041662889618235,0.0
 0.5635210257657771,2.314243879514425,5.007238844302039,-1.0940068951034496,1.6905630772973308,3.0,-0.03146100781048871,0.0,-3.095504172443209,0.0
 0.5793763964738832,2.341420063644118,5.006696590189171,-1.1430872612860257,1.7381291894216488,2.999999999999993,-0.031502339665659955,0.0,-3.1842959785121736,0.0
 0.5947575578776303,2.3685035166064172,5.006133024992237,-1.1920654316888242,1.78427267363289,2.9999999999999853,-0.031542687854310886,0.0,-3.2707308706079607,0.0
 0.6097004717712433,2.395494353742609,5.005548352973842,-1.2409396814575009,1.8291014153137288,2.9999999999999853,-0.03158202959142402,0.0,-3.354972744345204,0.0
 0.6242366808051161,2.422392690393981,5.004942778396589,-1.2897082665722486,1.872710042415347,3.0,-0.031620341714373695,0.0,-3.4371644972680913,0.0
 0.6383940355160254,2.449198641901818,5.004316505523082,-1.3383694235598171,1.9151821065480747,2.9999999999999845,-0.0316576006285063,0.0,-3.5174314154832427,0.0
 0.652197274292952,2.475912323607408,5.003669738615925,-1.3869213692691955,1.9565918228788546,2.999999999999984,-0.03169378224993485,0.0,-3.5958838769227217,0.0
 0.6656684910969776,2.502533850852037,5.003002681937723,-1.4353623005773213,1.997005473290931,2.9999999999999916,-0.031728861991956694,0.0,-3.672619545433965,0.0
 0.6788275164093088,2.5290633389769916,5.00231553975108,-1.4836903941382495,2.036482549227925,3.0,-0.03176281479797159,0.0,-3.74772515879097,0.0
 0.6916922303168621,2.5555009033235585,5.001608516318599,-1.531903806110235,2.0750766909505844,2.9999999999999827,-0.031795615129097184,0.0,-3.821278001042459,0.0
 0.7042788219583699,2.581846659233024,5.000881815902885,-1.5800006718580335,2.1128364658751075,2.9999999999999822,-0.03182723695134419,0.0,-3.893347130244558,0.0
 0.7166020061588614,2.6081007220466743,5.0001356427665415,-1.6279791057004922,2.149806018476582,2.999999999999991,-0.031857653674004366,0.0,-3.9639943965655737,0.0
 0.7286752055875425,2.6342632071057976,4.999370201172174,-1.6758372005844029,2.1860256167626253,3.0,-0.031886838182395044,0.0,-4.033275310202545,0.0
 0.7405107049210253,2.6603342297516788,4.998585695382387,-1.7235730278300578,2.221532114763074,3.0000000000000187,-0.03191476287280276,0.0,-4.101239766893825,0.0
 0.7521197821005806,2.686313905325605,4.997782329659781,-1.7711846368157895,2.25635934630174,3.0000000000000098,-0.03194139954053497,0.0,-4.167932669904546,0.0
 0.763512820713392,2.7122023491688627,4.996960308266964,-1.81867005465961,2.2905384621401743,3.0000000000000195,-0.031966719362189956,0.0,-4.23339446666239,0.0
