# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8250310933285558,3.2823076267432296,2.0433864945499227,0,3.0,-0.15162554096115002,0.0,0.0,0.0
 0.06411035047070121,1.8311923785125277,3.2825274549310115,2.0433864945499227,0.19233105141210363,3.0,-0.15162554096115002,0.0,-2.0166405609515032,0.0
 0.0906748250401661,1.8373563397800117,3.2827416082090544,1.989815497652775,0.27202447512049827,2.9999999999999996,-0.15057592478843454,0.0,-2.610166966783183,0.0
 0.11106518886163148,1.8435231439366966,3.282950125159582,1.9365932435652953,0.33319556658489446,3.0000000000000013,-0.14951169883548013,0.0,-3.074540576722183,0.0
 0.12826109860518276,1.8496929577882726,3.2831530443648176,1.8837237213050946,0.38478329581554827,2.999999999999999,-0.148433167735587,0.0,-3.4649235029345573,0.0
 0.14341666249599877,1.8558659481404292,3.2833504044069843,1.83121085177958,0.43024998748799625,2.9999999999999964,-0.1473406393719185,0.0,-3.804766755171083,0.0
 0.1571237747100199,1.862042281798856,3.2835422438683066,1.7790584869182728,0.4713713241300596,2.999999999999998,-0.14623442606538858,0.0,-4.106814372991394,0.0
 0.16973405446884354,1.8682221255692426,3.283728601331008,1.7272704087572934,0.5092021634065306,3.000000000000002,-0.1451148441913914,0.0,-4.378951023030304,0.0
 0.18147661104282767,1.8744056462572787,3.283909515377312,1.6758503286346544,0.544429833128483,3.000000000000007,-0.14398221398962077,0.0,-4.626474293986952,0.0
 0.19251059480658608,1.880593010668654,3.2840850245894413,1.6248018863913567,0.5775317844197583,3.0,-0.1428368587567442,0.0,-4.853155077307608,0.0
 0.20295189247256296,1.8867843856090574,3.2842551675496203,1.5741286496100408,0.6088556774176889,2.9999999999999973,-0.14167910586603238,0.0,-5.061795303932734,0.0
 0.21288799887728427,1.8929799378841794,3.2844199828400735,1.5238341128712467,0.6386639966318528,3.0,-0.14050928513558766,0.0,-5.254547487639508,0.0
 0.2223868978700754,1.899179834299709,3.2845795090430228,1.4739216970333346,0.6671606936102262,3.000000000000003,-0.13932772943251598,0.0,-5.433110005139516,0.0
 0.23150266183193843,1.9053842416613362,3.2847337847406926,1.4243947486476463,0.6945079854958154,3.000000000000006,-0.13813477509456276,0.0,-5.598852676066529,0.0
 0.24027914019992777,1.9115933267747505,3.2848828485153065,1.375256539250589,0.7208374205997834,3.0,-0.1369307600488273,0.0,-5.752900860605004,0.0
 0.248752478368553,1.9178072564456417,3.285026738949088,1.326510264808108,0.746257435105659,2.9999999999999933,-0.13571602462534457,0.0,-5.896193743788881,0.0
 0.25695289065844756,1.9240261974796986,3.2851654946242608,1.278159045167942,0.7708586719753427,3.0000000000000036,-0.13449091219336567,0.0,-6.0295258911363625,0.0
 0.2649059407862873,1.930250316682612,3.2852991541230483,1.230205923508627,0.794717822358862,3.0,-0.13325576724185598,0.0,-6.153577592652969,0.0
 0.27263348738975846,1.9364797808600707,3.285427756027674,1.1826538658833254,0.8179004621692754,2.999999999999993,-0.1320109362075784,0.0,-6.268937508380736,0.0
 0.28015439584810864,1.9427147568177645,3.285551338920362,1.135505760751676,0.840463187544326,3.0000000000000147,-0.13075676703097375,0.0,-6.376119865026951,0.0
 0.28748508334651,1.9489554113613832,3.2856699413833352,1.0887644185688143,0.8624552500395302,3.0,-0.12949360869858453,0.0,-6.475577734515817,0.0
 0.29463994258270987,1.9552019112966161,3.285783601998818,1.0424325714052836,0.8839198277481297,3.0,-0.1282218118790877,0.0,-6.567713432556651,0.0
 0.3016316755928542,1.961454423429153,3.285892359349033,0.9965128725977089,0.9048950267785626,2.999999999999984,-0.12694172802940046,0.0,-6.652886761829639,0.0
 0.30847155995691244,1.9677131145646833,3.2859962520162047,0.9510078964596204,0.9254146798707373,3.0,-0.12565370869217968,0.0,-6.73142163719543,0.0
 0.31516966340789704,1.9739781515088972,3.2860953185825563,0.9059201379614893,0.9455089902236912,3.0000000000000084,-0.12435810657941729,0.0,-6.803611432897482,0.0
 0.32173501856579007,1.9802497010674838,3.2861895976303117,0.8612520125482158,0.9652050556973704,3.000000000000017,-0.1230552746560247,0.0,-6.869723385652984,0.0
 0.32817576649460545,1.9865279300461325,3.2862791277416936,0.8170058558805368,0.9845272994838166,3.0000000000000084,-0.12174556564751329,0.0,-6.930002197968251,0.0
 0.3344992756236669,1.9928130052505333,3.2863639474989266,0.7731839237172687,1.0034978268710009,3.0,-0.12042933245719178,0.0,-6.984673064347082,0.0
 0.3407122410116309,1.9991050934863759,3.2864440954842338,0.7297883917222358,1.022136723034893,3.0000000000000178,-0.11910692744091488,0.0,-7.033944175409414,0.0
 0.3468207677847201,2.0054043615593495,3.286519610279839,0.6868213554063325,1.0404623033541605,2.999999999999973,-0.11777870353540146,0.0,-7.078008851793323,0.0
 0.35283044172811445,2.011710976275144,3.2865905304679655,0.6442848300385956,1.0584913251843435,3.0,-0.11644501165201798,0.0,-7.117047340148703,0.0
 0.3587463893685868,2.0180251044394493,3.2866568946308377,0.6021807506195127,1.0762391681057608,3.000000000000028,-0.11510620273141972,0.0,-7.151228352933908,0.0
 0.3645733293996178,2.0243469128579545,3.286718741350678,0.5605109718587585,1.0937199881988537,3.0000000000000093,-0.11376262628900308,0.0,-7.180710373968661,0.0
